Hour,Demand_Zone 1,Demand_Zone 2,Demand_Zone 3,Demand_Zone 4,Demand_Zone 5
2374,15.4,0.0,0.0,12.4,8.8
2375,15.7,0.0,0.0,12.5,8.8
2376,16.6,0.0,15.8,13.3,9.4
2377,17.1,20.0,16.1,13.5,9.5
2378,17.3,20.0,16.2,13.6,9.6
2379,17.3,20.0,16.2,13.5,9.5
2380,17.5,20.0,16.4,13.6,9.5
2381,17.6,20.0,16.5,13.6,9.5
2382,18.0,20.0,16.8,14.0,9.8
2383,17.9,0.0,16.6,13.6,9.5
2384,16.9,0.0,15.3,12.1,8.2
2385,15.3,0.0,13.8,0.0,0.5
2386,14.2,0.0,13.0,0.0,0.0
2387,13.7,0.0,13.0,0.0,0.0
2388,13.3,0.0,12.8,0.0,0.0
2389,12.1,0.0,3.6,2.1,2.0
2390,11.9,0.0,3.3,0.0,0.0
2391,11.7,0.0,2.9,0.0,0.0
2392,11.7,0.0,3.0,0.0,0.0
2393,12.6,0.0,3.5,0.0,0.0
2394,13.5,0.0,4.4,10.2,7.4
2395,14.2,0.0,5.0,11.2,8.0
2396,14.8,0.0,0.0,11.9,8.4
2397,15.4,0.0,0.0,12.3,8.7
2398,15.8,0.0,0.0,12.6,8.9
2399,16.7,0.0,0.0,13.4,9.5
2400,17.0,0.0,16.1,13.6,9.6
2401,17.6,20.0,16.6,13.8,9.8
2402,17.2,20.0,16.1,13.3,9.3
2403,16.6,20.0,15.5,12.6,8.8
2404,16.8,20.0,15.6,12.7,8.8
2405,16.5,20.0,15.3,12.4,8.6
2406,16.7,20.0,15.5,12.5,8.6
2407,16.5,0.0,15.3,12.3,8.4
2408,15.8,0.0,14.7,11.5,7.8
2409,14.2,0.0,13.3,0.0,0.1
2410,13.6,0.0,12.8,0.0,0.0
2411,12.1,0.0,11.4,0.0,0.0
2412,9.8,0.0,9.4,0.0,0.0
2413,9.0,0.0,0.6,0.0,0.0
2414,9.3,0.0,1.1,0.0,0.0
2415,10.6,0.0,1.5,0.0,0.0
2416,1.7,0.0,0.7,0.0,0.0
2417,1.2,0.0,0.2,-0.6,0.0
2418,0.6,0.0,0.0,2.2,4.1
2419,1.5,0.0,1.0,8.5,6.3
2420,0.0,0.0,-0.9,10.9,8.1
2421,0.0,0.0,0.0,11.8,8.6
2422,0.0,0.0,0.0,12.7,9.3
2423,0.0,0.0,0.0,13.3,9.7
2424,8.9,0.0,15.9,14.0,10.1
2425,17.5,20.0,16.7,14.5,10.4
2426,17.9,20.0,17.0,14.7,10.6
2427,18.5,20.0,17.5,15.1,10.8
2428,18.9,20.0,17.9,15.4,11.0
2429,19.1,20.0,18.0,15.4,11.0
2430,19.3,20.0,18.2,15.5,11.0
2431,17.9,0.0,16.8,13.8,9.7
2432,15.4,0.0,14.1,10.8,7.3
2433,13.2,0.0,11.8,0.0,0.0
2434,10.8,0.0,9.6,0.0,0.0
2435,8.8,0.0,8.0,0.0,0.0
2436,7.4,0.0,7.1,0.0,0.0
2437,6.4,0.0,0.0,0.0,0.0
2438,5.7,0.0,0.0,-2.8,0.0
2439,5.3,0.0,0.0,-4.4,0.0
2440,5.2,0.0,0.0,-5.8,-0.1
2441,5.3,0.0,0.0,-6.8,-0.9
2442,5.5,0.0,0.0,1.6,2.9
2443,7.0,0.0,0.0,6.3,4.8
2444,9.1,0.0,-10.2,8.4,6.4
2445,10.9,0.0,-7.5,10.1,7.7
2446,11.2,0.0,-5.9,10.2,7.6
2447,11.5,0.0,-4.4,10.2,7.6
2448,12.4,0.0,12.2,10.9,8.0
2449,12.9,20.0,12.5,11.0,8.1
2450,14.3,20.0,14.0,12.4,9.2
2451,15.0,20.0,14.5,12.9,9.5
2452,15.6,20.0,15.1,13.3,9.8
2453,14.9,20.0,14.3,12.4,9.0
2454,16.3,20.0,15.6,13.7,9.9
2455,14.8,0.0,14.1,11.9,8.5
2456,12.0,0.0,11.3,8.6,6.0
2457,9.0,0.0,8.2,0.0,0.0
2458,6.8,0.0,6.2,-1.0,0.0
2459,4.8,0.0,4.5,-3.8,0.0
2460,3.4,0.0,3.6,-6.0,-1.1
2461,2.6,0.0,0.0,-1.5,0.0
2462,1.6,0.0,0.0,-8.9,-3.5
2463,1.4,0.0,-1.5,-10.5,-4.5
2464,-5.4,0.0,-3.7,-12.0,-5.4
2465,-7.4,0.0,-5.9,-13.6,-6.2
2466,-8.5,0.0,-6.9,0.3,1.6
2467,-8.6,0.0,-7.0,3.3,2.9
2468,-24.4,0.0,-21.8,4.6,3.8
2469,-23.2,0.0,-20.8,5.0,4.1
2470,-21.9,0.0,-19.7,5.5,4.4
2471,-20.1,0.0,-18.1,6.2,4.9
2472,-2.4,0.0,6.9,6.3,5.0
2473,7.0,20.0,7.3,6.6,5.1
2474,7.4,20.0,7.6,6.8,5.3
2475,7.8,20.0,8.0,7.2,5.5
2476,8.4,20.0,8.5,7.7,5.9
2477,8.9,20.0,9.0,8.0,6.1
2478,9.4,20.0,9.4,8.3,6.3
2479,9.0,0.0,9.0,7.7,5.7
2480,7.6,0.0,7.6,6.0,4.4
2481,5.2,0.0,5.2,3.2,2.3
2482,3.0,0.0,2.9,0.7,0.5
2483,1.2,0.0,1.3,0.0,0.0
2484,0.1,0.0,0.8,0.0,0.0
2485,0.0,0.0,-7.4,-1.1,0.0
2486,-0.9,0.0,-9.3,-2.4,-0.9
2487,-2.7,0.0,-11.4,-4.0,-1.8
2488,-16.3,0.0,-13.6,-6.0,-2.7
2489,-17.7,0.0,-15.3,-5.1,-2.7
2490,-18.1,0.0,-15.8,-4.0,0.4
2491,-18.2,0.0,-15.7,1.1,1.4
2492,-36.0,0.0,-31.6,2.4,2.4
2493,-34.4,0.0,-30.2,3.2,3.0
2494,-32.7,0.0,-28.6,3.9,3.4
2495,-30.8,0.0,-27.1,4.3,3.7
2496,-10.9,0.0,4.5,4.5,3.8
2497,4.0,-4.8,4.6,4.5,3.7
2498,4.8,-4.7,5.3,5.2,4.2
2499,5.3,-4.6,5.8,5.6,4.6
2500,6.1,-4.3,6.5,6.3,5.0
2501,7.3,-4.0,7.6,7.3,5.7
2502,7.8,-3.7,8.1,7.6,5.9
2503,6.5,0.0,6.6,5.7,4.4
2504,4.7,0.0,4.5,3.3,2.4
2505,2.3,0.0,2.2,0.8,0.6
2506,0.3,0.0,0.4,-0.0,0.0
2507,-0.0,0.0,0.0,-2.2,-1.1
2508,-2.8,0.0,-1.9,-4.2,-2.6
2509,-3.9,0.0,-13.2,-4.9,-2.9
2510,-4.7,0.0,-13.5,-5.0,-2.9
2511,-5.3,0.0,-14.2,-5.9,-3.0
2512,-18.4,0.0,-14.8,-6.5,-2.9
2513,-18.8,0.0,-15.3,-6.6,-2.6
2514,-19.1,0.0,-15.6,-6.7,-2.2
2515,-18.6,0.0,-14.7,-1.8,-0.6
2516,-48.7,0.0,-42.2,-6.2,0.6
2517,-47.1,0.0,-40.8,0.7,1.3
2518,-45.7,0.0,-39.6,1.0,1.5
2519,-43.7,0.0,-37.9,1.6,1.9
2520,-20.7,0.0,1.8,2.7,2.7
2521,1.9,-6.5,2.9,3.5,3.3
2522,3.2,-6.2,4.1,4.6,4.0
2523,4.2,-5.8,5.0,5.4,4.5
2524,4.9,-5.5,5.6,5.8,4.8
2525,5.6,-5.1,6.1,6.2,5.0
2526,6.3,-4.8,6.7,6.7,5.3
2527,4.9,0.0,5.3,4.8,3.8
2528,2.9,0.0,3.0,2.2,1.7
2529,0.4,0.0,0.4,-13.3,-8.5
2530,-2.2,0.0,-1.9,-15.7,-10.2
2531,-3.2,0.0,-2.5,-17.0,-11.0
2532,-4.4,0.0,-3.2,-18.1,-11.6
2533,-5.4,0.0,-14.9,-12.3,-7.8
2534,-6.1,0.0,-15.1,-19.1,-12.1
2535,-6.7,0.0,-15.9,-20.1,-12.3
2536,-6.6,0.0,-16.3,-20.8,-12.3
2537,-6.2,0.0,-16.5,-21.0,-11.9
2538,-5.6,0.0,-16.1,-6.3,-2.0
2539,-4.0,0.0,-14.7,-1.3,-0.1
2540,-13.7,0.0,-43.6,0.2,1.0
2541,-12.1,0.0,-41.8,0.9,1.5
2542,-10.3,0.0,-39.7,1.7,2.1
2543,0.3,0.0,-37.7,2.4,2.5
2544,1.0,0.0,2.2,3.0,2.9
2545,2.3,-6.6,3.2,3.8,3.5
2546,3.3,-6.2,4.1,4.6,4.0
2547,4.3,-5.8,5.0,5.4,4.5
2548,4.7,-5.5,5.3,5.5,4.6
2549,5.1,-5.1,5.6,5.6,4.5
2550,5.5,-4.8,5.9,5.8,4.6
2551,5.0,0.0,5.3,4.9,3.9
2552,3.7,0.0,3.7,2.9,2.2
2553,1.7,0.0,1.7,-12.0,-7.6
2554,-0.9,0.0,-0.6,-14.5,-9.3
2555,-3.2,0.0,-2.7,-16.6,-10.9
2556,-5.9,0.0,-4.9,-18.7,-12.5
2557,-4.4,0.0,-13.8,-11.4,-7.1
2558,-5.0,0.0,-13.9,-18.1,-11.3
2559,-5.2,0.0,-14.4,-18.9,-11.4
2560,-5.2,0.0,-14.9,-19.5,-11.4
2561,-4.8,0.0,-15.0,-19.7,-11.0
2562,-13.9,0.0,-25.0,-11.2,-7.2
2563,-13.5,0.0,-24.8,-6.9,0.2
2564,-11.5,0.0,-41.0,0.9,1.4
2565,-9.6,0.0,-38.9,1.9,2.1
2566,0.2,0.0,-37.2,2.2,2.3
2567,1.2,0.0,-35.1,3.1,2.9
2568,2.2,0.0,3.2,3.9,3.5
2569,3.2,20.0,4.0,4.5,3.9
2570,3.7,20.0,4.3,4.7,3.9
2571,4.7,20.0,5.2,5.4,4.4
2572,5.6,20.0,6.1,6.1,4.9
2573,6.3,20.0,6.6,6.5,5.2
2574,7.0,20.0,7.3,7.0,5.5
2575,6.7,0.0,6.9,6.3,4.9
2576,5.2,0.0,5.1,4.2,3.1
2577,2.9,0.0,2.7,-10.3,-6.1
2578,1.3,0.0,1.6,-12.0,-7.3
2579,0.1,0.0,0.6,-13.8,-8.6
2580,-1.9,0.0,-1.0,-15.7,-9.9
2581,-3.6,0.0,-13.1,-10.2,-6.6
2582,-5.0,0.0,-14.0,-17.2,-11.2
2583,-5.8,0.0,-15.1,-18.2,-11.6
2584,-19.3,0.0,-16.3,-19.3,-12.0
2585,-20.2,0.0,-17.5,-20.2,-12.2
2586,-21.2,0.0,-18.5,-7.7,0.6
2587,-20.8,0.0,-18.0,2.7,2.7
2588,-38.1,0.0,-32.9,4.5,4.0
2589,-34.8,0.0,-30.1,5.5,4.7
2590,-31.7,0.0,-27.5,6.2,5.1
2591,-28.6,0.0,-25.0,6.8,5.5
2592,-7.4,0.0,7.3,7.5,5.9
2593,8.0,20.0,8.3,8.2,6.4
2594,8.9,20.0,9.1,8.8,6.8
2595,9.5,20.0,9.5,9.1,6.9
2596,10.0,20.0,10.0,9.4,7.1
2597,10.5,20.0,10.4,9.6,7.2
2598,10.4,20.0,10.3,9.3,6.9
2599,10.1,0.0,9.9,8.6,6.3
2600,9.4,0.0,9.0,7.4,5.3
2601,8.6,0.0,8.5,-1.9,0.0
2602,8.5,0.0,8.5,-1.8,0.0
2603,7.3,0.0,7.4,-3.3,0.0
2604,7.6,0.0,7.8,-2.9,0.0
2605,8.1,0.0,0.0,0.2,0.8
2606,7.5,0.0,0.0,-2.8,0.0
2607,5.4,0.0,0.0,-5.5,-1.3
2608,5.3,0.0,0.0,-6.2,-1.8
2609,5.9,0.0,0.0,-5.3,-1.5
2610,6.6,0.0,0.0,5.3,3.9
2611,6.8,0.0,0.0,5.7,4.1
2612,8.0,0.0,-11.5,6.9,5.1
2613,8.5,0.0,-10.4,7.3,5.3
2614,8.7,0.0,-9.5,7.4,5.4
2615,9.2,0.0,-8.4,7.8,5.7
2616,9.8,0.0,9.5,8.2,5.9
2617,10.7,20.0,10.3,8.9,6.4
2618,11.3,20.0,10.9,9.4,6.8
2619,11.8,20.0,11.4,9.9,7.2
2620,12.2,20.0,11.7,10.2,7.3
2621,12.3,20.0,11.7,10.1,7.3
2622,12.6,20.0,12.0,10.2,7.3
2623,12.1,0.0,11.5,9.5,6.8
2624,10.4,0.0,9.6,7.3,4.9
2625,8.9,0.0,8.3,0.0,0.0
2626,7.2,0.0,6.6,-2.0,0.0
2627,5.8,0.0,5.7,-3.9,0.0
2628,4.2,0.0,4.5,-6.0,-1.5
2629,3.0,0.0,0.0,-1.7,0.0
2630,2.1,0.0,-0.2,-9.0,-3.9
2631,1.4,0.0,-2.5,-11.0,-5.1
2632,-6.5,0.0,-4.8,-12.6,-6.1
2633,-7.4,0.0,-6.0,-11.1,-5.9
2634,-7.4,0.0,-6.1,2.4,2.1
2635,-6.7,0.0,-5.5,3.7,3.0
2636,-22.7,0.0,-20.6,4.3,3.4
2637,-21.7,0.0,-19.7,4.9,3.8
2638,-20.6,0.0,-18.8,5.2,4.1
2639,-19.5,0.0,-17.9,5.4,4.1
2640,-2.3,0.0,6.3,5.7,4.3
2641,7.2,20.0,7.4,6.6,5.0
2642,8.2,20.0,8.3,7.5,5.7
2643,9.4,20.0,9.5,8.7,6.6
2644,10.0,20.0,9.9,9.0,6.8
2645,10.2,20.0,10.1,9.0,6.7
2646,9.8,20.0,9.7,8.5,6.3
2647,8.2,0.0,7.9,6.4,4.6
2648,6.4,0.0,6.1,4.2,2.9
2649,4.5,0.0,4.4,2.4,1.5
2650,2.5,0.0,2.5,0.2,0.0
2651,0.5,0.0,0.8,0.0,0.0
2652,0.0,0.0,0.0,-0.8,0.0
2653,-2.2,0.0,-11.2,-3.9,-2.5
2654,-3.2,0.0,-11.8,-4.2,-2.6
2655,-3.4,0.0,-12.3,-4.6,-2.5
2656,-15.8,0.0,-13.1,-5.3,-2.5
2657,-15.7,0.0,-13.0,-4.4,-1.7
2658,-15.1,0.0,-12.4,-2.6,-0.6
2659,-19.3,0.0,-16.8,0.9,1.2
2660,-35.5,0.0,-30.8,4.3,3.8
2661,-32.9,0.0,-28.7,5.0,4.3
2662,-31.2,0.0,-27.4,4.7,4.0
2663,-28.2,0.0,-24.8,6.0,4.9
2664,-8.0,0.0,6.2,6.2,5.0
2665,6.3,20.0,6.7,6.5,5.1
2666,6.5,20.0,6.8,6.6,5.2
2667,6.7,20.0,7.0,6.7,5.2
2668,7.1,20.0,7.4,6.9,5.4
2669,7.5,20.0,7.7,7.1,5.5
2670,8.0,20.0,8.1,7.4,5.6
2671,8.1,0.0,8.2,7.3,5.5
2672,6.6,0.0,6.6,5.2,3.9
2673,5.8,0.0,6.0,4.4,3.3
2674,4.0,0.0,4.3,2.3,1.7
2675,2.0,0.0,2.3,0.0,0.1
2676,0.9,0.0,1.7,0.0,0.0
2677,0.1,0.0,-7.2,-0.5,0.0
2678,-0.0,0.0,-8.6,-1.2,-0.3
2679,-1.2,0.0,-10.0,-2.5,-0.8
2680,-14.1,0.0,-11.5,-3.7,-1.3
2681,-15.2,0.0,-12.9,-4.5,0.1
2682,-16.2,0.0,-13.8,-4.7,0.9
2683,-15.6,0.0,-13.3,3.3,3.0
2684,-31.6,0.0,-27.5,5.5,4.6
2685,-28.7,0.0,-25.1,6.2,5.1
2686,-26.3,0.0,-23.1,6.4,5.1
2687,-22.9,0.0,-20.1,7.8,6.2
2688,-2.7,0.0,8.7,8.5,6.7
2689,9.3,20.0,9.5,9.0,6.9
2690,9.8,20.0,9.9,9.2,7.0
2691,11.0,20.0,11.0,10.2,7.7
2692,10.8,20.0,10.7,9.8,7.3
2693,10.0,20.0,9.8,8.7,6.4
2694,9.8,20.0,9.6,8.3,6.1
2695,9.9,0.0,9.7,8.2,6.0
2696,9.5,0.0,9.3,7.6,5.5
2697,7.0,0.0,6.5,-3.2,0.0
2698,5.3,0.0,5.0,-5.3,-1.4
2699,3.6,0.0,3.7,-7.5,-3.0
2700,2.3,0.0,2.9,-9.3,-4.4
2701,1.1,0.0,-3.6,-4.7,-1.8
2702,0.4,0.0,-5.2,-11.9,-6.6
2703,0.6,0.0,-6.5,-12.8,-7.0
2704,0.9,0.0,-7.8,-13.6,-7.4
2705,1.1,0.0,-9.1,-14.2,-7.7
2706,1.7,0.0,-9.6,-1.1,1.6
2707,3.2,0.0,-9.0,3.7,3.2
2708,5.2,0.0,-23.0,5.8,4.7
2709,6.6,0.0,-20.5,7.0,5.5
2710,7.4,0.0,-18.3,7.6,6.0
2711,8.7,0.0,-15.6,8.7,6.7
2712,9.1,0.0,9.3,8.8,6.7
2713,9.5,20.0,9.5,8.7,6.5
2714,10.7,20.0,10.6,9.7,7.3
2715,11.2,20.0,11.1,10.1,7.5
2716,12.0,20.0,11.8,10.6,7.9
2717,12.3,20.0,12.0,10.7,7.9
2718,12.6,-1.5,12.2,10.8,7.9
2719,11.1,0.0,10.7,8.9,6.4
2720,7.8,0.0,7.0,4.9,3.2
2721,4.9,0.0,4.5,-4.8,-0.9
2722,2.6,0.0,2.4,-7.7,-3.1
2723,0.6,0.0,0.7,-10.5,-5.3
2724,0.0,0.0,0.0,-12.6,-6.9
2725,0.0,0.0,-10.5,-9.7,-6.2
2726,-2.1,0.0,-10.8,-15.8,-10.0
2727,-2.2,0.0,-11.4,-15.9,-9.9
2728,-2.6,0.0,-11.8,-17.3,-10.1
2729,-2.6,0.0,-12.4,-17.5,-10.0
2730,-1.9,0.0,-12.0,-2.1,-0.5
2731,-4.6,0.0,-15.1,0.8,1.1
2732,1.4,0.0,-30.3,2.6,2.5
2733,1.4,0.0,-29.7,2.4,2.2
2734,2.2,0.0,-28.3,3.2,2.8
2735,2.9,0.0,-26.9,3.8,3.2
2736,3.1,0.0,3.8,3.7,3.1
2737,4.3,-4.8,4.8,4.7,3.8
2738,4.7,-4.5,5.2,4.9,4.0
2739,6.3,-4.3,6.7,6.4,5.0
2740,7.2,-4.0,7.5,7.1,5.5
2741,7.5,-3.7,7.7,7.2,5.5
2742,8.0,-3.4,8.1,7.5,5.7
2743,6.7,0.0,6.8,5.9,4.4
2744,4.6,0.0,4.8,3.4,2.5
2745,2.8,0.0,3.0,-9.0,-4.7
2746,1.6,0.0,2.1,-10.4,-5.8
2747,0.2,0.0,0.9,-12.2,-7.2
2748,-1.9,0.0,0.0,-15.9,-10.2
2749,-2.4,0.0,-11.8,-9.7,-6.2
2750,-2.4,0.0,-12.1,-15.6,-10.0
2751,-1.7,0.0,-11.6,-14.5,-9.2
2752,-15.3,0.0,-13.5,-14.7,-9.7
2753,-14.7,0.0,-12.9,-13.6,-8.9
2754,-14.6,0.0,-12.8,1.4,1.4
2755,-14.5,0.0,-12.7,1.6,1.5
2756,-32.3,0.0,-28.7,2.2,2.0
2757,-31.4,0.0,-28.0,2.4,2.1
2758,-31.2,0.0,-27.9,2.0,1.8
2759,-30.6,0.0,-27.4,2.1,1.9
2760,-11.4,0.0,3.0,2.9,2.4
2761,3.7,20.0,4.2,4.0,3.3
2762,4.1,20.0,4.5,4.2,3.4
2763,4.6,20.0,5.0,4.6,3.7
2764,5.2,20.0,5.5,5.0,3.9
2765,6.1,20.0,6.3,5.8,4.5
2766,5.7,20.0,5.9,5.2,4.0
2767,5.6,0.0,5.7,4.9,3.7
2768,5.3,0.0,5.4,4.4,3.3
2769,4.9,0.0,5.1,-6.7,-3.0
2770,4.8,0.0,5.0,-6.7,-3.1
2771,4.1,0.0,4.4,-7.6,-3.7
2772,4.4,0.0,4.6,-7.3,-3.5
2773,4.2,0.0,-2.6,-1.3,0.0
2774,4.4,0.0,-2.5,-7.2,-3.4
2775,4.9,0.0,-2.0,-6.8,-3.1
2776,6.0,0.0,-0.9,-5.4,-2.1
2777,6.5,0.0,-0.1,-4.8,-1.5
2778,6.6,0.0,0.0,5.8,4.3
2779,6.8,0.0,0.0,5.8,4.3
2780,7.2,0.0,-13.1,6.2,4.5
2781,7.6,0.0,-12.3,6.5,4.8
2782,8.6,0.0,-10.8,7.4,5.5
2783,9.0,0.0,-9.7,7.7,5.6
2784,9.7,0.0,9.5,8.3,6.1
2785,9.3,20.0,8.9,7.5,5.4
2786,9.0,20.0,8.7,7.3,5.2
2787,9.1,20.0,8.7,7.3,5.2
2788,9.0,20.0,8.6,7.1,5.1
2789,8.9,20.0,8.5,7.0,4.9
2790,9.0,20.0,8.6,7.0,5.0
2791,8.9,0.0,8.5,6.7,4.7
2792,7.7,0.0,7.3,5.2,3.5
2793,7.3,0.0,7.2,-2.0,0.0
2794,6.1,0.0,6.1,-3.4,0.0
2795,5.9,0.0,5.9,-3.9,-0.3
2796,5.5,0.0,5.7,-4.6,-0.8
2797,4.0,0.0,0.0,-0.4,0.0
2798,3.0,0.0,0.0,-7.8,-3.3
2799,2.2,0.0,-1.4,-9.7,-4.4
2800,-4.6,0.0,-3.1,-11.3,-5.1
2801,-5.2,0.0,-3.9,-9.5,-4.7
2802,-5.5,0.0,-4.3,2.2,2.2
2803,-5.0,0.0,-3.9,4.1,3.2
2804,-20.3,0.0,-18.6,5.1,3.9
2805,-18.9,0.0,-17.4,5.8,4.4
2806,-17.3,0.0,-15.9,6.4,4.9
2807,-15.7,0.0,-14.6,6.9,5.2
2808,0.0,0.0,7.6,6.8,5.1
2809,8.2,20.0,8.2,7.2,5.4
2810,8.2,-2.6,8.1,7.1,5.3
2811,8.1,-2.5,8.0,7.0,5.2
2812,8.1,-2.4,7.9,6.8,5.0
2813,8.1,-2.2,7.9,6.7,4.9
2814,8.2,-2.1,8.0,6.6,4.8
2815,8.0,0.0,7.8,6.3,4.6
2816,7.7,0.0,7.5,5.9,4.2
2817,7.4,0.0,7.3,5.8,4.1
2818,5.7,0.0,5.8,3.7,2.5
2819,4.0,0.0,4.3,1.8,1.2
2820,3.3,0.0,3.7,1.3,0.9
2821,1.5,0.0,-2.3,0.0,0.0
2822,0.0,0.0,-9.7,-3.1,0.0
2823,0.0,0.0,-10.6,-3.3,-2.0
2824,-13.0,0.0,-11.3,-3.6,-2.0
2825,-11.6,0.0,-10.1,-0.3,0.1
2826,-10.6,0.0,-9.1,1.7,1.6
2827,-10.8,0.0,-9.3,1.9,1.6
2828,-28.2,0.0,-25.5,2.2,1.9
2829,-27.6,0.0,-24.8,3.0,2.5
2830,-27.5,0.0,-24.8,2.7,2.3
2831,-27.1,0.0,-24.5,2.7,2.2
2832,-8.7,0.0,3.7,3.4,2.7
2833,3.9,20.0,4.3,3.9,3.1
2834,4.1,20.0,4.4,4.0,3.2
2835,4.1,20.0,4.5,4.1,3.2
2836,4.8,20.0,5.1,4.6,3.6
2837,5.8,20.0,6.1,5.5,4.3
2838,6.1,20.0,6.3,5.7,4.4
2839,6.2,0.0,6.4,5.5,4.2
2840,6.3,0.0,6.5,5.5,4.2
2841,4.7,0.0,5.1,3.6,2.7
2842,3.4,0.0,3.8,2.0,1.5
2843,1.2,0.0,1.7,0.0,0.0
2844,0.0,0.0,0.8,-0.9,-0.0
2845,0.3,0.0,-8.4,-0.3,0.0
2846,-1.2,0.0,-9.7,-1.8,-0.8
2847,-2.3,0.0,-11.2,-3.0,-1.4
2848,-15.4,0.0,-12.8,-4.3,-2.0
2849,-16.5,0.0,-14.0,-5.2,-2.2
2850,-17.6,0.0,-15.1,-5.3,0.5
2851,-17.5,0.0,-15.0,2.2,2.2
2852,-34.7,0.0,-30.3,3.6,3.3
2853,-31.3,0.0,-27.2,5.8,4.8
2854,-28.4,0.0,-24.8,6.4,5.2
2855,-25.6,0.0,-22.5,6.9,5.5
2856,-5.8,0.0,7.1,7.0,5.5
2857,7.6,20.0,7.8,7.5,5.9
2858,7.6,20.0,7.8,7.3,5.6
2859,7.5,20.0,7.6,7.0,5.3
2860,7.8,20.0,7.8,7.1,5.3
2861,8.3,20.0,8.3,7.5,5.6
2862,8.3,20.0,8.3,7.3,5.4
2863,7.5,0.0,7.5,6.2,4.6
2864,6.7,0.0,6.6,5.2,3.7
2865,5.7,0.0,5.8,-4.9,-1.4
2866,5.0,0.0,5.2,-5.7,-2.0
2867,4.4,0.0,4.6,-6.5,-2.6
2868,4.8,0.0,5.0,-6.1,-2.4
2869,6.1,0.0,0.0,0.0,0.0
2870,4.7,0.0,-0.1,-6.4,-2.5
2871,5.4,0.0,0.0,-5.7,-2.0
2872,5.4,0.0,0.0,-5.6,-2.0
2873,4.8,0.0,-0.4,-6.4,-2.5
2874,5.1,0.0,-0.3,3.5,2.9
2875,6.2,0.0,0.0,5.2,3.9
2876,6.7,0.0,-14.1,5.8,4.3
2877,7.1,0.0,-13.2,6.1,4.5
2878,7.6,0.0,-12.3,6.5,4.8
2879,8.0,0.0,-11.3,6.9,5.1
2880,8.4,0.0,8.3,7.1,5.2
2881,8.7,20.0,8.5,7.2,5.3
2882,8.9,20.0,8.6,7.3,5.3
2883,8.8,20.0,8.5,7.1,5.1
2884,9.0,20.0,8.6,7.1,5.1
2885,9.1,20.0,8.7,7.2,5.1
2886,9.3,20.0,8.9,7.3,5.2
2887,9.3,0.0,8.9,7.2,5.1
2888,9.1,0.0,8.7,7.0,4.9
2889,8.7,0.0,8.4,-0.2,0.0
2890,8.9,0.0,8.6,0.0,0.0
2891,9.7,0.0,9.4,0.0,0.0
2892,9.4,0.0,9.2,0.0,0.0
2893,8.6,0.0,0.0,0.2,0.7
2894,8.1,0.0,0.0,-1.0,0.0
2895,6.6,0.0,0.0,-3.1,0.0
2896,6.7,0.0,0.0,-3.4,0.0
2897,6.3,0.0,0.0,-5.7,-0.2
2898,7.7,0.0,0.0,6.0,4.5
2899,8.5,0.0,0.0,7.1,5.2
2900,9.2,0.0,-8.1,7.7,5.6
2901,9.3,0.0,-7.4,7.7,5.6
2902,9.7,0.0,-6.5,8.0,5.8
2903,10.0,0.0,-5.6,8.3,6.0
2904,11.1,0.0,10.7,9.3,6.7
2905,10.6,20.0,10.1,8.5,6.1
2906,10.7,20.0,10.2,8.5,6.1
2907,11.5,20.0,11.0,9.2,6.6
2908,11.4,20.0,10.9,9.1,6.4
2909,12.3,20.0,11.7,9.9,7.0
2910,12.4,20.0,11.8,9.8,7.0
2911,11.0,0.0,10.4,8.1,5.6
2912,9.7,0.0,9.0,6.5,4.3
2913,8.8,0.0,8.4,0.0,0.0
2914,8.3,0.0,8.2,-0.1,0.0
2915,8.1,0.0,8.1,-0.7,0.0
2916,8.6,0.0,8.6,-0.1,0.0
2917,8.8,0.0,0.0,0.4,0.9
2918,6.1,0.0,0.0,-3.2,0.0
2919,6.4,0.0,0.0,-3.5,0.0
2920,0.0,0.0,0.0,-3.7,0.0
2921,0.0,0.0,0.0,-4.1,0.0
2922,0.0,0.0,0.0,0.7,3.0
2923,0.0,0.0,0.0,0.5,3.8
2924,-13.8,0.0,-12.8,7.8,5.9
2925,-11.8,0.0,-11.1,8.4,6.4
2926,-10.3,0.0,-9.9,8.3,6.2
2927,-9.0,0.0,-8.9,8.2,6.1
2928,0.5,0.0,9.9,8.8,6.5
2929,10.8,20.0,10.5,9.2,6.8
2930,11.1,20.0,10.8,9.3,6.8
2931,11.1,20.0,10.7,9.2,6.7
2932,10.9,20.0,10.5,8.9,6.5
2933,11.3,20.0,10.8,9.1,6.6
2934,11.7,20.0,11.2,9.4,6.8
2935,10.6,0.0,10.1,8.0,5.6
2936,10.5,0.0,10.1,7.8,5.5
2937,9.2,0.0,8.9,0.0,0.0
2938,7.9,0.0,7.9,-0.9,0.0
2939,6.0,0.0,6.0,-3.5,0.0
2940,5.2,0.0,5.8,-4.6,-0.5
2941,3.7,0.0,0.0,-0.6,0.0
2942,4.1,0.0,0.0,-6.4,-2.0
2943,4.1,0.0,0.0,-7.3,-2.5
2944,3.8,0.0,-0.3,-9.5,-3.2
2945,4.2,0.0,-1.7,-10.7,-3.7
2946,4.1,0.0,-3.2,0.0,2.7
2947,4.0,0.0,-4.2,0.1,3.4
2948,6.2,0.0,-19.7,6.6,5.3
2949,7.4,0.0,-17.5,7.6,6.0
