Hour,Grid_kVA
7464,48.34903333333334
7465,59.59155333333333
7466,59.59155333333333
7467,59.59155333333333
7468,59.59155333333333
7469,59.59155333333333
7470,59.59155333333333
7471,59.59155333333333
7472,59.59155333333333
7473,40.84003333333334
7474,40.84003333333334
7475,40.84003333333334
7476,40.84003333333334
7477,42.379533333333335
7478,34.81203333333333
7479,34.81203333333333
7480,34.81203333333333
7481,34.81203333333333
7482,49.94703333333334
7483,49.043033333333334
7484,40.00103333333333
7485,40.00103333333333
7486,40.00103333333333
7487,40.00103333333333
7488,55.07103333333333
7489,59.59155333333333
7490,59.59155333333333
7491,59.59155333333333
7492,59.59155333333333
7493,59.59155333333333
7494,59.59155333333333
7495,59.59155333333333
7496,59.59155333333333
7497,40.84003333333334
7498,40.84003333333334
7499,40.84003333333334
7500,40.84003333333334
7501,42.379533333333335
7502,34.81203333333333
7503,34.81203333333333
7504,27.186033333333334
7505,27.186033333333334
7506,42.32103333333333
7507,42.32103333333333
7508,27.716033333333336
7509,27.716033333333336
7510,27.716033333333336
7511,27.716033333333336
7512,50.15703333333333
7513,59.59155333333333
7514,59.59155333333333
7515,59.59155333333333
7516,59.59155333333333
7517,59.59155333333333
7518,59.59155333333333
7519,59.59155333333333
7520,59.59155333333333
7521,55.975033333333336
7522,55.975033333333336
7523,55.975033333333336
7524,55.975033333333336
7525,49.94703333333334
7526,49.94703333333334
7527,49.94703333333334
7528,42.32103333333333
7529,42.32103333333333
7530,42.32103333333333
7531,42.32103333333333
7532,27.716033333333336
7533,27.716033333333336
7534,27.716033333333336
7535,27.716033333333336
7536,48.34903333333334
7537,59.59155333333333
7538,59.59155333333333
7539,59.59155333333333
7540,59.59155333333333
7541,59.59155333333333
7542,59.59155333333333
7543,59.59155333333333
7544,59.59155333333333
7545,55.975033333333336
7546,55.975033333333336
7547,55.975033333333336
7548,55.975033333333336
7549,49.94703333333334
7550,49.94703333333334
7551,49.94703333333334
7552,42.32103333333333
7553,42.32103333333333
7554,42.32103333333333
7555,42.32103333333333
7556,27.716033333333336
7557,27.716033333333336
7558,27.716033333333336
7559,27.716033333333336
7560,48.34903333333334
7561,59.59155333333333
7562,59.59155333333333
7563,59.59155333333333
7564,59.59155333333333
7565,59.59155333333333
7566,59.59155333333333
7567,59.59155333333333
7568,59.59155333333333
7569,40.84003333333334
7570,40.84003333333334
7571,40.84003333333334
7572,40.84003333333334
7573,42.379533333333335
7574,34.81203333333333
7575,34.81203333333333
7576,34.81203333333333
7577,34.81203333333333
7578,49.94703333333334
7579,49.043033333333334
7580,40.00103333333333
7581,40.00103333333333
7582,40.00103333333333
7583,40.00103333333333
7584,55.07103333333333
7585,59.59155333333333
7586,59.59155333333333
7587,59.59155333333333
7588,59.59155333333333
7589,59.59155333333333
7590,59.59155333333333
7591,59.59155333333333
7592,59.59155333333333
7593,40.84003333333334
7594,40.84003333333334
7595,40.84003333333334
7596,40.84003333333334
7597,42.379533333333335
7598,34.81203333333333
7599,34.81203333333333
7600,34.81203333333333
7601,34.81203333333333
7602,49.94703333333334
7603,49.043033333333334
7604,40.00103333333333
7605,40.00103333333333
7606,40.00103333333333
7607,40.00103333333333
7608,55.07103333333333
7609,59.59155333333333
7610,59.59155333333333
7611,59.59155333333333
7612,59.59155333333333
7613,59.59155333333333
7614,59.59155333333333
7615,59.59155333333333
7616,59.59155333333333
7617,40.84003333333334
7618,40.84003333333334
7619,40.84003333333334
7620,40.84003333333334
7621,42.379533333333335
7622,34.81203333333333
7623,34.81203333333333
7624,27.186033333333334
7625,27.186033333333334
7626,42.32103333333333
7627,42.32103333333333
7628,27.716033333333336
7629,27.716033333333336
7630,27.716033333333336
7631,27.716033333333336
7632,48.34903333333334
7633,59.59155333333333
7634,59.59155333333333
7635,59.59155333333333
7636,59.59155333333333
7637,59.59155333333333
7638,59.59155333333333
7639,59.59155333333333
7640,59.59155333333333
7641,40.84003333333334
7642,40.84003333333334
7643,40.84003333333334
7644,40.84003333333334
7645,42.379533333333335
7646,34.81203333333333
7647,34.81203333333333
7648,34.81203333333333
7649,34.81203333333333
7650,49.94703333333334
7651,49.043033333333334
7652,40.00103333333333
7653,40.00103333333333
7654,40.00103333333333
7655,40.00103333333333
7656,55.07103333333333
7657,59.59155333333333
7658,59.59155333333333
7659,59.59155333333333
7660,59.59155333333333
7661,59.59155333333333
7662,59.59155333333333
7663,59.59155333333333
7664,59.59155333333333
7665,40.84003333333334
7666,40.84003333333334
7667,40.84003333333334
7668,40.84003333333334
7669,42.379533333333335
7670,34.81203333333333
7671,34.81203333333333
7672,27.186033333333334
7673,27.186033333333334
7674,42.32103333333333
7675,42.32103333333333
7676,27.716033333333336
7677,27.716033333333336
7678,27.716033333333336
7679,27.716033333333336
7680,50.15703333333333
7681,59.59155333333333
7682,59.59155333333333
7683,59.59155333333333
7684,59.59155333333333
7685,59.59155333333333
7686,59.59155333333333
7687,59.59155333333333
7688,59.59155333333333
7689,55.975033333333336
7690,55.975033333333336
7691,55.975033333333336
7692,55.975033333333336
7693,49.94703333333334
7694,49.94703333333334
7695,49.94703333333334
7696,42.32103333333333
7697,42.32103333333333
7698,42.32103333333333
7699,42.32103333333333
7700,27.716033333333336
7701,27.716033333333336
7702,27.716033333333336
7703,27.716033333333336
7704,48.34903333333334
7705,59.59155333333333
7706,59.59155333333333
7707,59.59155333333333
7708,59.59155333333333
7709,59.59155333333333
7710,59.59155333333333
7711,59.59155333333333
7712,59.59155333333333
7713,55.975033333333336
7714,55.975033333333336
7715,55.975033333333336
7716,55.975033333333336
7717,49.94703333333334
7718,49.94703333333334
7719,49.94703333333334
7720,42.32103333333333
7721,42.32103333333333
7722,42.32103333333333
7723,42.32103333333333
7724,27.716033333333336
7725,27.716033333333336
7726,27.716033333333336
7727,27.716033333333336
7728,48.34903333333334
7729,59.59155333333333
7730,59.59155333333333
7731,59.59155333333333
7732,59.59155333333333
7733,59.59155333333333
7734,59.59155333333333
7735,59.59155333333333
7736,59.59155333333333
7737,40.84003333333334
7738,40.84003333333334
7739,40.84003333333334
7740,40.84003333333334
7741,42.379533333333335
7742,34.81203333333333
7743,34.81203333333333
7744,34.81203333333333
7745,34.81203333333333
7746,49.94703333333334
7747,49.043033333333334
7748,40.00103333333333
7749,40.00103333333333
7750,40.00103333333333
7751,40.00103333333333
7752,55.07103333333333
7753,59.59155333333333
7754,59.59155333333333
7755,59.59155333333333
7756,59.59155333333333
7757,59.59155333333333
7758,59.59155333333333
7759,59.59155333333333
7760,59.59155333333333
7761,40.84003333333334
7762,40.84003333333334
7763,40.84003333333334
7764,40.84003333333334
7765,42.379533333333335
7766,34.81203333333333
7767,34.81203333333333
7768,34.81203333333333
7769,34.81203333333333
7770,49.94703333333334
7771,49.043033333333334
7772,40.00103333333333
7773,40.00103333333333
7774,40.00103333333333
7775,40.00103333333333
7776,55.07103333333333
7777,59.59155333333333
7778,59.59155333333333
7779,59.59155333333333
7780,59.59155333333333
7781,59.59155333333333
7782,59.59155333333333
7783,59.59155333333333
7784,59.59155333333333
7785,40.84003333333334
7786,40.84003333333334
7787,40.84003333333334
7788,40.84003333333334
7789,42.379533333333335
7790,34.81203333333333
7791,34.81203333333333
7792,27.186033333333334
7793,27.186033333333334
7794,42.32103333333333
7795,42.32103333333333
7796,27.716033333333336
7797,27.716033333333336
7798,27.716033333333336
7799,27.716033333333336
7800,48.34903333333334
7801,59.59155333333333
7802,59.59155333333333
7803,59.59155333333333
7804,59.59155333333333
7805,59.59155333333333
7806,59.59155333333333
7807,59.59155333333333
7808,59.59155333333333
7809,40.84003333333334
7810,40.84003333333334
7811,40.84003333333334
7812,40.84003333333334
7813,42.379533333333335
7814,34.81203333333333
7815,34.81203333333333
7816,34.81203333333333
7817,34.81203333333333
