Hour;T;N;NE;E;SE;S;SW;W;NW;Horizontal
6318;7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6319;6.8;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;6
6320;9.6;45.1;59.26;82.01;83.13;61.98;45.1;45.1;45.1;86
6321;12.4;88.0;110.7;241.66;282.61;209.56;88.0;88.0;88.0;225
6322;15.1;116.9;116.9;308.26;437.49;378.92;166.86;116.9;116.9;364
6323;16.4;133.8;133.8;267.6;507.45;528.42;318.23;133.8;133.8;478
6324;18.3;144.0;144.0;144.0;483.14;623.61;483.14;144.0;144.0;550
6325;19.8;149.9;149.9;149.9;380.73;643.82;617.57;317.37;149.9;569
6326;20.6;154.7;154.7;154.7;232.72;563.86;655.33;453.53;154.7;522
6327;21.4;145.2;145.2;145.2;145.2;463.32;654.5;547.33;204.61;447
6328;21.8;121.8;121.8;121.8;121.8;363.36;665.99;649.84;324.37;358
6329;21.2;92.2;92.2;92.2;92.2;192.25;494.49;561.07;352.99;217
6330;19.8;49.2;49.2;49.2;49.2;49.2;49.2;49.2;49.2;97
6331;15.3;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;11
6332;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6333;12.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6334;12.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6335;14.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6336;15.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6337;15.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6338;15.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6339;17.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6340;17.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6341;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6342;17.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6343;17.9;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;3
6344;17.3;28.5;31.8;37.17;37.47;32.51;28.5;28.5;28.5;50
6345;17.6;49.6;50.55;56.22;58.02;54.88;49.6;49.6;49.6;86
6346;17.8;36.1;36.1;37.05;37.7;37.41;36.35;36.1;36.1;61
6347;14.5;21.6;21.6;21.6;21.6;21.6;21.6;21.6;21.6;36
6348;14.4;86.5;86.5;86.5;92.98;95.66;92.98;86.5;86.5;150
6349;14.4;79.1;79.1;79.1;82.17;85.65;85.29;81.31;79.1;136
6350;15.4;125.7;125.7;125.7;129.52;145.39;149.73;139.99;125.7;222
6351;16.8;153.3;153.3;153.3;153.3;355.28;475.27;406.66;189.63;383
6352;17.1;125.7;125.7;125.7;125.7;298.21;511.44;498.71;267.48;317
6353;16.2;89.6;89.6;89.6;89.6;226.17;629.4;716.42;436.26;231
6354;15.2;46.1;46.1;46.1;46.1;46.1;46.1;46.1;46.1;86
6355;13.9;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;11
6356;13.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6357;13.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6358;12.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6359;13.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6360;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6361;13.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6362;13.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6363;12.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6364;12.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6365;12.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6366;12.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6367;13.1;4.8;4.8;4.8;4.8;4.8;4.8;4.8;4.8;8
6368;13.3;28.5;31.83;37.34;37.67;32.63;28.5;28.5;28.5;50
6369;14.3;47.8;48.73;54.51;56.36;53.19;47.8;47.8;47.8;83
6370;14.8;56.2;56.2;60.05;62.7;61.54;57.25;56.2;56.2;97
6371;15.9;72.5;72.5;74.73;78.77;79.15;75.62;72.5;72.5;125
6372;15.9;120.1;120.1;120.1;611.02;814.37;611.02;120.1;120.1;636
6373;16.5;174.1;174.1;174.1;227.21;287.08;280.77;211.98;174.1;361
6374;16.3;166.8;166.8;166.8;184.17;254.91;274.04;230.35;166.8;333
6375;16.0;72.5;72.5;72.5;72.5;79.24;83.2;80.89;73.67;125
6376;13.7;39.2;39.2;39.2;39.2;41.95;45.31;45.09;41.42;67
6377;13.5;24.7;24.7;24.7;24.7;26.18;30.44;31.34;28.35;42
6378;13.8;8.4;8.4;8.4;8.4;8.4;8.4;8.4;8.4;14
6379;13.9;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;3
6380;13.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6381;14.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6382;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6383;16.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6384;16.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6385;17.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6386;17.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6387;17.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6388;17.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6389;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6390;17.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6391;17.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6392;17.8;17.6;19.84;23.61;23.85;20.44;17.6;17.6;17.6;31
6393;18.4;61.3;62.9;73.2;76.53;70.93;61.3;61.3;61.3;108
6394;19.2;120.3;120.3;245.85;332.94;295.47;155.39;120.3;120.3;308
6395;19.5;143.2;143.2;239.48;415.5;432.0;279.33;143.2;143.2;417
6396;19.3;119.6;119.6;119.6;132.94;138.46;132.94;119.6;119.6;211
6397;19.5;134.9;134.9;134.9;145.71;157.84;156.53;142.55;134.9;239
6398;20.0;121.4;121.4;121.4;125.21;140.41;144.48;135.03;121.4;214
6399;19.7;64.6;64.6;64.6;64.6;70.1;73.3;71.4;65.52;111
6400;19.4;64.1;64.1;64.1;64.1;71.19;79.73;79.11;69.7;111
6401;18.5;24.7;24.7;24.7;24.7;26.27;30.69;31.6;28.47;42
6402;18.4;4.8;4.8;4.8;4.8;4.8;4.8;4.8;4.8;8
6403;18.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6404;18.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6405;18.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6406;18.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6407;17.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6408;15.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6409;14.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6410;14.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6411;14.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6412;14.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6413;14.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6414;14.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6415;14.9;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;3
6416;15.0;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;3
6417;14.9;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;11
6418;14.1;50.1;50.1;53.05;55.12;54.24;50.94;50.1;50.1;86
6419;15.1;93.4;93.4;97.94;106.3;107.1;99.88;93.4;93.4;164
6420;15.5;67.7;67.7;67.7;72.53;74.54;72.53;67.7;67.7;117
6421;15.5;37.9;37.9;37.9;38.55;39.27;39.19;38.35;37.9;64
6422;16.0;83.4;83.4;83.4;85.09;91.69;93.43;89.3;83.4;144
6423;15.6;36.1;36.1;36.1;36.1;37.51;38.31;37.82;36.32;61
6424;15.3;19.8;19.8;19.8;19.8;19.8;19.8;19.8;19.8;33
6425;15.0;9.7;9.7;9.7;9.7;11.36;15.96;16.89;13.61;17
6426;14.9;4.8;4.8;4.8;4.8;4.8;4.8;4.8;4.8;8
6427;14.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6428;14.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6429;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6430;14.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6431;14.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6432;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6433;14.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6434;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6435;13.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6436;13.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6437;13.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6438;13.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6439;13.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6440;14.2;8.4;8.4;8.4;8.4;8.4;8.4;8.4;8.4;14
6441;14.1;18.1;18.32;19.85;20.35;19.54;18.1;18.1;18.1;31
6442;14.6;44.0;44.0;45.99;47.39;46.81;44.58;44.0;44.0;75
6443;15.1;54.9;54.9;56.28;58.82;59.07;56.88;54.9;54.9;94
6444;15.3;59.8;59.8;59.8;63.72;65.35;63.72;59.8;59.8;103
6445;14.9;26.4;26.4;26.4;26.4;26.4;26.4;26.4;26.4;44
6446;14.5;42.7;42.7;42.7;42.99;44.11;44.4;43.69;42.7;72
6447;14.9;58.0;58.0;58.0;58.0;63.74;67.0;64.99;58.88;100
6448;15.0;44.0;44.0;44.0;44.0;47.01;50.55;50.25;46.29;75
6449;16.3;61.3;61.3;61.3;61.3;73.68;107.16;113.78;89.66;108
6450;14.5;31.6;31.6;31.6;31.6;31.6;31.6;31.6;31.6;56
6451;13.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;3
6452;13.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6453;13.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6454;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6455;12.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6456;12.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6457;12.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6458;11.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6459;12.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6460;12.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6461;11.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6462;11.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6463;11.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6464;11.8;19.3;20.45;22.49;22.65;20.85;19.3;19.3;19.3;33
6465;12.2;36.9;37.55;42.21;43.77;41.3;36.9;36.9;36.9;64
6466;12.6;74.6;74.6;82.65;88.38;86.03;77.0;74.6;74.6;131
6467;12.9;86.0;86.0;89.71;96.61;97.3;91.37;86.0;86.0;150
6468;10.8;18.1;18.1;18.1;19.1;19.51;19.1;18.1;18.1;31
6469;11.5;53.7;53.7;53.7;55.71;57.94;57.68;55.09;53.7;92
6470;11.9;69.4;69.4;69.4;70.6;75.12;76.29;73.42;69.4;119
6471;12.0;36.1;36.1;36.1;36.1;37.57;38.39;37.87;36.32;61
6472;11.7;29.5;29.5;29.5;29.5;31.05;32.85;32.69;30.65;50
6473;11.5;27.7;27.7;27.7;27.7;29.58;34.57;35.53;31.91;47
6474;11.2;13.2;13.2;13.2;13.2;13.2;13.2;13.2;13.2;22
6475;10.9;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;3
6476;10.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6477;10.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6478;10.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6479;10.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6480;10.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6481;10.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6482;10.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6483;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6484;9.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6485;8.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6486;8.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6487;7.5;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;3
6488;8.2;35.4;42.4;54.91;55.99;45.01;35.4;35.4;35.4;64
6489;9.9;79.1;97.87;238.92;286.35;212.38;79.1;79.1;79.1;206
6490;11.9;107.2;107.2;306.54;449.7;392.22;167.79;107.2;107.2;342
6491;13.3;128.9;128.9;254.77;490.83;514.87;312.82;128.9;128.9;439
6492;14.1;162.4;162.4;162.4;281.65;331.04;281.65;162.4;162.4;369
6493;14.8;150.3;150.3;150.3;361.56;593.66;566.04;294.89;150.3;508
6494;15.2;149.7;149.7;149.7;232.23;537.97;616.27;421.25;149.7;472
6495;14.1;78.1;78.1;78.1;78.1;88.58;94.4;90.67;79.58;136
6496;14.2;45.3;45.3;45.3;45.3;50.11;55.6;55.06;48.8;78
6497;14.2;76.9;76.9;76.9;76.9;115.04;214.05;232.72;160.11;144
6498;13.9;19.3;19.3;19.3;19.3;19.3;19.3;19.3;19.3;33
6499;13.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6500;12.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6501;12.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6502;12.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6503;12.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6504;12.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6505;12.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6506;12.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6507;11.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6508;11.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6509;11.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6510;11.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6511;11.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6512;12.2;22.4;24.76;29.04;29.43;25.7;22.4;22.4;22.4;39
6513;12.7;61.3;62.74;74.05;77.89;72.01;61.3;61.3;61.3;108
6514;13.0;47.1;47.1;50.19;52.42;51.54;48.06;47.1;47.1;81
6515;13.1;22.9;22.9;23.37;24.26;24.36;23.6;22.9;22.9;39
6516;13.1;39.2;39.2;39.2;41.25;42.1;41.25;39.2;39.2;67
6517;13.6;56.7;56.7;56.7;58.79;61.07;60.79;58.12;56.7;97
6518;14.8;150.2;150.2;150.2;158.49;188.67;196.31;176.94;150.2;272
6519;16.1;118.6;118.6;118.6;118.6;143.08;156.51;147.74;121.9;211
6520;15.8;105.4;105.4;105.4;105.4;131.83;161.67;158.54;124.28;189
6521;16.1;73.3;73.3;73.3;73.3;101.18;172.1;185.15;132.68;133
6522;15.0;25.4;25.4;25.4;25.4;25.4;25.4;25.4;25.4;44
6523;14.0;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;3
6524;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6525;13.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6526;13.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6527;12.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6528;12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6529;12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6530;12.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6531;12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6532;12.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6533;12.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6534;12.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6535;12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6536;12.0;8.4;8.4;8.4;8.4;8.4;8.4;8.4;8.4;14
6537;12.0;19.8;19.8;19.8;19.8;19.8;19.8;19.8;19.8;33
6538;12.7;57.5;57.5;62.7;66.5;65.03;59.14;57.5;57.5;100
6539;13.7;109.9;109.9;116.11;127.89;129.14;119.11;109.9;109.9;194
6540;12.7;149.7;149.7;149.7;177.81;189.46;177.81;149.7;149.7;272
6541;14.3;118.3;118.3;118.3;442.24;794.61;750.81;336.49;118.3;578
6542;12.7;130.8;130.8;130.8;136.72;157.9;163.2;149.53;130.8;233
6543;10.9;48.8;48.8;48.8;48.8;51.93;53.62;52.49;49.2;83
6544;9.7;30.8;30.8;30.8;30.8;34.21;38.01;37.59;33.19;53
6545;10.5;46.1;46.1;46.1;46.1;57.58;86.2;91.34;69.97;81
6546;10.3;32.9;32.9;32.9;32.9;32.9;32.9;32.9;32.9;64
6547;10.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6548;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6549;9.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6550;9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6551;9.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6552;8.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6553;8.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6554;9.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6555;9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6556;9.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6557;9.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6558;9.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6559;9.8;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;1
6560;9.8;7.3;8.51;10.77;11.0;9.06;7.3;7.3;7.3;13
6561;10.2;19.9;20.1;21.77;22.35;21.5;19.9;19.9;19.9;34
6562;10.4;25.9;25.9;26.95;27.73;27.43;26.24;25.9;25.9;44
6563;10.9;41.5;41.5;41.98;42.9;43.0;42.22;41.5;41.5;70
6564;11.6;43.4;43.4;43.4;45.51;46.39;45.51;43.4;43.4;74
6565;12.6;41.5;41.5;41.5;42.22;43.0;42.9;41.98;41.5;70
6566;13.6;43.4;43.4;43.4;44.08;46.46;47.05;45.5;43.4;74
6567;15.8;50.7;50.7;50.7;50.7;55.49;58.06;56.32;51.29;87
6568;17.2;103.0;103.0;103.0;103.0;131.15;162.14;158.48;122.33;185
6569;17.5;74.4;74.4;74.4;74.4;163.04;379.9;417.8;254.54;154
6570;16.7;32.5;32.5;32.5;32.5;32.5;32.5;32.5;32.5;75
6571;15.3;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2
6572;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6573;12.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6574;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6575;10.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6576;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6577;10.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6578;9.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6579;9.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6580;8.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6581;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6582;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6583;6.8;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;6
6584;10.0;31.2;38.54;52.47;53.95;42.1;31.2;31.2;31.2;57
6585;12.1;74.8;88.15;207.94;249.74;189.07;74.8;74.8;74.8;183
6586;14.1;108.0;108.0;261.32;375.15;332.49;158.33;108.0;108.0;300
6587;15.6;127.8;127.8;241.83;461.04;485.03;299.77;127.8;127.8;408
6588;16.7;145.3;145.3;145.3;416.74;529.17;416.74;145.3;145.3;453
6589;16.5;161.2;161.2;161.2;274.38;396.3;380.51;236.25;161.2;397
6590;16.3;155.9;155.9;155.9;191.2;313.35;343.28;263.44;155.9;344
6591;16.7;131.5;131.5;131.5;131.5;456.34;628.84;510.0;169.44;385
6592;15.8;88.2;88.2;88.2;88.2;110.0;133.7;130.75;102.87;157
6593;15.6;48.5;48.5;48.5;48.5;61.74;93.52;98.93;74.79;85
6594;15.1;17.5;17.5;17.5;17.5;17.5;17.5;17.5;17.5;30
6595;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6596;13.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6597;13.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6598;13.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6599;13.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6600;12.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6601;11.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6602;10.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6603;10.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6604;10.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6605;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6606;11.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6607;12.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6608;12.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;3.6;6
6609;13.1;19.3;19.49;21.23;21.84;20.97;19.3;19.3;19.3;33
6610;14.3;66.0;66.0;72.46;77.3;75.52;68.16;66.0;66.0;115
6611;16.7;130.8;130.8;145.57;174.14;177.32;153.25;130.8;130.8;243
6612;17.1;82.9;82.9;82.9;90.52;93.68;90.52;82.9;82.9;144
6613;17.5;79.2;79.2;79.2;83.69;88.5;87.87;82.15;79.2;137
6614;18.7;134.0;134.0;134.0;141.2;165.73;171.67;155.55;134.0;240
6615;18.7;132.1;132.1;132.1;132.1;203.84;241.53;215.11;140.07;256
6616;19.1;107.5;107.5;107.5;107.5;210.67;321.5;306.97;175.59;225
6617;18.3;67.5;67.5;67.5;67.5;110.34;211.24;227.94;150.66;125
6618;17.5;25.6;25.6;25.6;25.6;25.6;25.6;25.6;25.6;46
6619;17.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6620;16.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6621;16.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6622;16.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6623;16.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6624;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6625;15.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6626;16.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6627;16.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6628;15.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6629;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6630;14.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6631;15.5;4.2;4.2;4.2;4.2;4.2;4.2;4.2;4.2;7
6632;16.0;29.0;39.03;58.69;60.96;44.5;29.0;29.0;29.0;55
6633;16.7;71.3;76.51;128.13;146.46;120.76;71.3;71.3;71.3;143
6634;18.2;108.7;108.7;214.44;294.22;265.33;144.68;108.7;108.7;262
6635;18.8;133.1;133.1;216.19;377.86;396.15;260.35;133.1;133.1;361
6636;20.2;145.1;145.1;145.1;396.09;500.06;396.09;145.1;145.1;431
6637;21.5;154.8;154.8;154.8;305.67;466.68;444.99;253.32;154.8;423
6638;20.7;153.0;153.0;153.0;190.84;317.7;348.08;264.19;153.0;340
6639;20.2;131.1;131.1;131.1;131.1;207.85;247.72;219.28;139.19;256
6640;20.0;104.4;104.4;104.4;104.4;185.8;272.18;260.29;157.07;209
6641;19.7;53.4;53.4;53.4;53.4;71.94;114.81;121.71;88.59;94
6642;19.1;24.4;24.4;24.4;24.4;24.4;24.4;24.4;24.4;44
6643;18.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6644;18.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6645;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6646;16.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6647;14.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6648;13.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6649;13.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6650;13.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6651;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6652;14.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6653;13.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6654;13.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6655;13.6;1.2;1.2;1.2;1.2;1.2;1.2;1.2;1.2;2
6656;14.0;8.4;8.4;8.4;8.4;8.4;8.4;8.4;8.4;14
6657;14.3;20.5;20.67;22.49;23.14;22.24;20.5;20.5;20.5;35
