Hour,Demand_Zone 1,Demand_Zone 2,Demand_Zone 3,Demand_Zone 4,Demand_Zone 5
1,8.2,0.0,8.3,8.0,6.1
2,8.6,0.0,8.6,8.2,6.2
3,9.3,0.0,9.2,8.6,6.4
4,9.8,0.0,9.7,8.9,6.6
5,10.4,0.0,10.2,9.4,6.9
6,10.9,0.0,10.6,9.6,7.0
7,11.3,0.0,10.9,9.8,7.1
8,11.7,0.0,11.3,10.0,7.3
9,11.8,0.0,11.4,-1.9,-0.2
10,11.9,0.0,11.4,-2.0,-0.3
11,12.1,0.0,11.5,-2.0,-0.3
12,12.3,0.0,11.8,-1.9,-0.2
13,12.5,0.0,2.7,4.1,3.5
14,12.8,0.0,3.1,-1.5,0.0
15,13.1,0.0,3.4,-1.3,0.2
16,13.5,0.0,3.8,-0.9,0.5
17,13.8,0.0,4.1,-0.7,0.6
18,13.8,0.0,4.1,10.8,7.5
19,13.7,0.0,4.1,10.6,7.3
20,13.7,0.0,-8.9,10.5,7.2
21,13.8,0.0,-8.8,10.5,7.2
22,13.3,0.0,-9.1,9.9,6.8
23,12.5,0.0,-9.8,9.1,6.1
24,12.5,0.0,11.6,9.1,6.1
25,13.1,0.0,12.0,9.5,6.4
26,13.3,0.0,12.2,9.7,6.6
27,13.4,0.0,12.3,9.8,6.7
28,13.3,0.0,12.2,9.7,6.6
29,13.5,0.0,12.4,9.9,6.7
30,13.6,0.0,12.5,10.0,6.8
31,13.4,0.0,12.4,9.8,6.7
32,13.5,0.0,12.4,9.8,6.7
33,13.4,0.0,12.4,-1.4,-0.0
34,13.4,0.0,12.4,-1.5,-0.0
35,13.3,0.0,12.4,-1.6,-0.1
36,13.4,0.0,12.5,-1.5,0.0
37,13.2,0.0,3.9,3.9,3.2
38,15.1,0.0,5.8,0.3,1.4
39,15.9,0.0,6.6,1.1,2.0
40,16.8,0.0,7.5,2.0,2.6
41,17.2,0.0,7.9,2.4,2.9
42,17.6,0.0,8.3,13.9,9.7
43,18.1,0.0,8.8,14.2,9.9
44,18.4,0.0,-2.8,14.4,10.0
45,18.9,0.0,-2.1,14.7,10.2
46,19.4,0.0,-1.5,15.1,10.5
47,19.8,3.7,-0.9,15.3,10.6
48,20.1,10.9,18.7,15.6,10.8
49,20.4,6.4,18.9,15.7,10.9
50,20.5,6.6,19.0,15.8,11.0
51,20.4,6.5,19.0,15.8,11.0
52,20.5,6.7,19.0,15.8,11.0
53,20.7,7.2,19.2,16.1,11.2
54,21.1,8.2,19.7,16.6,11.6
55,21.2,8.5,19.8,16.7,11.7
56,21.4,9.1,20.1,17.0,11.9
57,21.3,13.1,20.0,6.1,5.7
58,20.1,9.2,18.9,4.9,4.8
59,18.3,0.4,16.9,2.6,3.2
60,17.0,0.0,15.2,0.3,1.8
61,15.3,0.0,5.9,3.7,3.8
62,15.1,0.0,6.1,-1.2,0.9
63,15.0,0.0,6.1,-1.5,1.1
64,9.3,0.0,6.7,0.9,1.9
65,10.2,0.0,7.5,1.7,2.5
66,11.1,0.0,8.3,13.6,9.6
67,11.6,0.0,8.6,13.7,9.6
68,2.9,0.0,-3.3,13.4,9.4
69,3.2,0.0,-3.1,13.4,9.3
70,4.1,0.0,-2.4,14.1,9.8
71,4.1,0.0,-2.6,13.7,9.5
72,12.7,3.2,16.9,13.8,9.6
73,18.2,1.7,16.9,13.7,9.5
74,18.3,2.0,17.0,13.8,9.6
75,18.1,1.3,16.8,13.5,9.3
76,18.4,2.0,17.0,13.8,9.6
77,18.3,1.8,17.0,13.7,9.5
78,18.4,2.0,17.1,13.8,9.6
79,18.1,1.4,16.8,13.5,9.4
80,18.0,1.1,16.7,13.4,9.3
81,18.0,3.0,16.8,2.8,3.2
82,18.0,2.8,16.8,2.7,3.2
83,17.8,2.1,16.6,2.5,3.0
84,17.7,1.7,16.6,2.4,2.9
85,17.7,1.4,8.9,7.8,6.1
86,17.6,1.5,8.8,2.4,2.9
87,17.6,1.8,8.8,2.4,2.9
88,17.7,2.0,8.8,2.4,2.9
89,17.9,2.9,9.1,2.7,3.2
90,17.9,2.9,9.1,13.6,9.4
91,17.9,3.5,9.1,13.6,9.4
92,17.8,3.4,-2.5,13.5,9.4
93,17.5,2.2,-2.8,13.2,9.1
94,17.2,1.0,-3.1,12.8,8.8
95,16.7,0.0,-3.6,12.3,8.5
96,16.6,0.0,15.5,12.2,8.4
97,16.4,0.0,15.2,11.8,8.1
98,16.0,0.0,14.8,11.5,7.8
99,15.8,0.0,14.6,11.3,7.7
100,16.0,0.0,14.8,11.5,7.9
101,15.9,0.0,14.7,11.5,7.9
102,16.1,0.0,14.9,11.7,8.1
103,16.2,0.0,15.1,11.9,8.2
104,15.9,0.0,14.7,11.5,7.9
105,15.6,0.0,14.5,0.5,1.5
106,15.4,0.0,14.3,0.3,1.3
107,14.7,0.0,13.7,-0.5,0.8
108,14.3,0.0,13.4,-1.0,0.4
109,14.3,0.0,5.5,4.7,3.8
110,14.3,0.0,5.5,-0.8,0.6
111,14.4,0.0,5.5,-0.6,0.8
112,8.2,0.0,5.5,-0.6,0.8
113,8.5,0.0,5.8,-0.1,1.1
114,8.4,0.0,5.7,10.9,7.6
115,8.4,0.0,5.7,11.0,7.6
116,-0.9,0.0,-6.4,11.0,7.6
117,-0.9,0.0,-6.4,11.0,7.6
118,-1.0,0.0,-6.5,10.9,7.5
119,-0.7,0.0,-6.2,11.2,7.8
120,8.8,0.0,14.2,11.4,7.9
121,15.1,0.0,14.1,11.2,7.8
122,15.2,0.0,14.2,11.3,7.9
123,15.5,0.0,14.5,11.6,8.1
124,15.4,0.0,14.3,11.4,8.0
125,16.1,0.0,15.1,12.2,8.5
126,16.0,0.0,14.9,12.0,8.4
127,16.2,0.0,15.1,12.2,8.5
128,16.4,0.0,15.3,12.4,8.7
129,16.6,0.0,15.7,12.8,9.0
130,16.5,0.0,15.6,12.6,8.8
131,16.3,0.0,15.3,12.2,8.5
132,16.1,0.0,15.2,12.0,8.3
133,16.0,0.0,7.1,11.9,8.2
134,15.0,0.0,6.2,10.4,7.4
135,15.2,0.0,6.4,11.0,7.7
136,10.6,0.0,7.7,12.9,9.0
137,11.3,0.0,8.3,13.4,9.4
138,11.9,0.0,8.8,13.8,9.6
139,12.8,0.0,9.5,14.4,10.1
140,5.1,0.4,-1.6,14.6,10.2
141,5.7,8.0,-1.2,14.8,10.4
142,5.6,7.8,-1.2,14.8,10.3
143,5.9,8.7,-1.0,15.1,10.5
144,14.0,11.4,18.2,15.1,10.5
145,19.5,4.8,18.2,15.1,10.5
146,19.6,4.9,18.3,15.1,10.6
147,19.9,5.7,18.6,15.5,10.9
148,19.9,5.6,18.6,15.4,10.9
149,20.0,6.0,18.8,15.6,11.0
150,20.0,5.9,18.7,15.6,11.0
151,20.0,5.9,18.7,15.6,11.0
152,20.0,6.0,18.8,15.6,11.0
153,19.8,8.8,18.6,15.6,11.0
154,19.5,7.9,18.4,15.3,10.8
155,18.7,3.6,17.6,14.3,10.0
156,18.4,0.9,17.3,13.8,9.7
157,19.4,6.5,10.6,15.1,10.6
158,19.0,4.3,10.3,14.6,10.3
159,19.1,4.6,10.4,14.7,10.4
160,14.1,11.8,10.8,15.3,10.8
161,14.3,12.8,10.9,15.5,10.9
162,14.4,13.5,11.1,15.7,11.1
163,14.4,13.5,11.1,15.7,11.1
164,6.4,10.5,-0.4,15.7,11.1
165,6.4,10.5,-0.4,15.7,11.1
166,6.4,10.7,-0.3,15.7,11.1
167,6.8,12.1,0.0,16.2,11.5
168,15.3,17.1,19.6,16.6,11.8
169,21.2,8.8,20.0,16.9,12.0
170,22.1,11.0,20.9,17.9,12.8
171,22.1,11.1,21.0,18.0,12.9
172,22.5,11.9,21.3,18.3,13.1
173,22.7,12.4,21.5,18.5,13.3
174,22.3,11.5,21.2,18.2,13.0
175,22.2,11.4,21.1,18.1,13.0
176,21.8,10.5,20.7,17.7,12.7
177,21.4,14.1,20.4,6.6,6.2
178,21.2,13.2,20.2,6.4,6.1
179,20.2,9.0,19.2,5.2,5.2
180,19.6,6.6,18.7,4.5,4.7
181,19.1,5.1,10.6,9.4,7.5
182,18.8,4.3,10.2,3.7,4.1
183,18.8,5.2,10.2,3.8,4.1
184,18.9,6.2,10.3,4.0,4.3
185,18.9,6.2,10.3,4.0,4.3
186,18.8,6.1,10.2,14.8,10.5
187,18.7,6.7,10.1,14.6,10.4
188,18.6,6.2,-1.6,14.5,10.2
189,18.6,6.2,-1.6,14.5,10.2
190,18.6,6.2,-1.6,14.5,10.2
191,18.7,6.5,-1.5,14.6,10.3
192,18.8,7.2,17.9,14.8,10.5
193,19.1,4.1,18.0,14.8,10.5
194,19.1,4.1,18.0,14.8,10.5
195,19.1,4.1,18.0,14.8,10.5
196,19.2,4.5,18.1,15.0,10.6
197,19.5,5.2,18.4,15.3,10.9
198,19.4,4.8,18.3,15.2,10.8
199,19.5,5.2,18.4,15.3,10.9
200,19.5,5.1,18.4,15.3,10.8
201,19.3,7.5,18.3,4.4,4.6
202,19.2,6.9,18.2,4.3,4.5
203,18.9,5.5,18.0,3.9,4.2
204,18.7,4.6,17.8,3.7,4.1
205,18.3,1.8,9.8,8.5,6.8
206,18.5,2.9,10.0,3.4,3.8
207,18.7,4.1,10.2,3.6,4.0
208,18.9,5.5,10.3,3.9,4.2
209,19.1,6.8,10.5,4.2,4.4
210,19.3,7.6,10.7,15.3,10.8
211,19.4,9.1,10.7,15.3,10.9
212,19.3,8.9,-0.8,15.3,10.8
213,19.4,9.2,-0.7,15.4,10.9
214,19.5,9.4,-0.7,15.4,11.0
215,19.5,9.4,-0.7,15.4,11.0
216,19.8,10.6,18.8,15.8,11.2
217,20.7,8.0,19.6,16.6,11.9
218,21.2,9.0,20.1,17.0,12.2
219,21.6,10.1,20.5,17.5,12.6
220,21.9,10.8,20.8,17.8,12.8
221,22.4,11.8,21.3,18.3,13.2
222,22.5,12.3,21.5,18.5,13.4
223,22.7,12.7,21.7,18.7,13.5
224,23.2,13.8,22.1,19.2,13.9
225,23.0,19.0,22.0,8.3,7.6
226,22.6,17.7,21.7,7.9,7.3
227,22.0,14.0,21.1,7.1,6.8
228,21.9,13.3,21.1,7.0,6.7
229,22.0,13.1,13.5,12.4,9.8
230,21.1,0.0,12.4,4.5,5.8
231,21.6,7.9,13.2,6.6,6.5
232,16.5,22.3,13.5,7.1,6.7
233,17.1,25.1,14.0,7.8,7.3
234,17.4,26.3,14.2,19.0,13.8
235,17.3,25.9,14.1,18.9,13.7
236,9.4,21.6,2.9,19.2,13.9
237,9.6,22.3,3.1,19.4,14.0
238,9.6,22.1,3.0,19.3,14.0
239,9.6,22.3,3.1,19.4,14.1
240,17.8,28.2,22.3,19.5,14.2
241,23.5,14.7,22.5,19.6,14.3
242,23.6,15.0,22.7,19.8,14.4
243,23.9,15.6,22.9,20.0,14.6
244,24.1,16.1,23.1,20.3,14.8
245,24.3,16.6,23.3,20.5,14.9
246,24.5,17.0,23.5,20.7,15.1
247,24.6,17.4,23.7,20.9,15.3
248,24.8,17.9,23.9,21.1,15.4
249,24.7,24.8,23.9,10.3,9.2
250,24.2,22.2,23.4,9.7,8.8
251,23.6,14.5,22.4,8.4,8.0
252,23.0,6.4,21.6,7.0,7.4
253,22.6,0.4,13.5,11.5,10.2
254,22.6,0.0,13.9,5.9,7.2
255,22.8,0.0,14.5,5.9,7.6
256,23.3,15.0,15.1,8.9,8.2
257,24.3,23.3,15.9,9.9,8.9
258,24.5,24.2,16.1,21.0,15.4
259,24.8,28.4,16.3,21.3,15.6
260,25.0,29.3,5.1,21.5,15.8
261,25.2,30.0,5.3,21.7,16.0
262,25.2,30.0,5.3,21.8,16.0
263,25.2,29.8,5.3,21.7,16.0
264,25.3,30.2,24.5,21.8,16.1
265,25.5,19.6,24.6,21.9,16.1
266,25.6,19.8,24.7,22.0,16.2
267,26.1,21.0,25.2,22.5,16.6
268,26.0,20.8,25.2,22.4,16.5
269,25.7,20.2,24.9,22.2,16.4
270,25.9,20.6,25.1,22.3,16.5
271,25.6,19.9,24.8,22.1,16.3
272,25.3,19.4,24.6,21.8,16.1
273,24.9,25.4,24.2,10.6,9.6
274,24.0,17.8,22.9,9.1,8.6
275,23.0,9.2,21.6,7.4,7.6
276,22.4,4.3,21.1,6.5,7.1
277,21.8,0.0,12.9,10.8,9.7
278,21.6,0.0,13.0,4.9,6.6
279,21.7,0.0,13.6,5.6,7.0
280,16.8,18.3,14.1,7.9,7.5
281,17.6,27.8,14.7,8.7,8.0
282,18.0,29.1,15.0,19.9,14.6
283,18.2,30.4,15.3,20.2,14.8
284,10.4,25.3,4.0,20.4,15.0
285,10.4,25.5,4.1,20.5,15.0
286,10.3,25.2,4.0,20.4,15.0
287,10.4,25.3,4.0,20.4,15.0
288,18.6,25.7,23.3,20.5,15.1
289,23.5,15.1,22.7,19.9,14.6
290,23.6,15.2,22.8,19.9,14.6
291,23.6,15.3,22.8,20.0,14.7
292,23.3,14.7,22.5,19.7,14.5
293,23.3,14.6,22.5,19.6,14.4
294,23.2,14.4,22.5,19.6,14.4
295,23.3,14.7,22.6,19.7,14.5
296,23.3,14.6,22.5,19.7,14.4
297,23.1,19.8,22.4,19.6,14.4
298,22.6,17.1,21.9,19.0,13.9
299,22.2,13.3,21.4,18.2,13.5
300,21.8,10.5,21.0,17.7,13.1
301,21.3,5.1,12.9,16.7,12.7
302,21.6,9.7,13.4,17.5,13.0
303,21.5,3.4,13.4,16.7,13.0
304,16.6,22.8,13.7,18.3,13.4
305,17.5,27.1,14.5,19.4,14.2
306,17.9,28.9,14.9,19.8,14.5
307,18.1,29.9,15.1,20.0,14.7
308,10.2,24.8,3.9,20.2,14.8
309,10.7,26.3,4.3,20.7,15.2
310,11.6,29.4,5.2,21.6,15.9
311,12.0,30.9,5.6,22.1,16.3
312,20.4,39.7,25.1,22.4,16.5
313,26.2,21.3,25.4,22.7,16.7
314,26.4,21.7,25.5,22.8,16.9
315,26.5,21.9,25.7,23.0,17.0
316,26.5,22.0,25.7,23.0,17.0
317,26.5,22.1,25.7,23.0,17.0
318,26.5,22.1,25.7,23.1,17.1
319,26.5,22.0,25.7,23.0,17.0
320,26.5,22.2,25.8,23.1,17.1
321,26.3,30.1,25.7,23.1,17.1
322,26.2,28.9,25.5,22.8,16.9
323,25.2,23.1,24.5,21.5,16.0
324,24.5,18.3,23.8,20.5,15.4
325,23.5,7.7,14.8,18.6,14.4
326,23.1,8.0,14.8,18.4,14.3
327,23.6,7.0,15.5,18.6,14.8
328,18.7,32.2,16.0,20.7,15.2
329,19.3,35.0,16.4,21.4,15.8
330,19.5,36.0,16.6,21.6,15.9
331,19.7,36.6,16.8,21.7,16.1
332,11.5,29.4,5.2,21.7,16.0
333,11.3,28.8,5.0,21.5,15.9
334,11.3,28.6,5.0,21.4,15.8
335,11.3,28.8,5.0,21.5,15.9
336,19.2,34.7,24.0,21.3,15.7
337,24.7,18.0,24.0,21.2,15.7
338,24.6,17.8,23.9,21.1,15.6
339,24.7,18.0,24.0,21.2,15.7
340,24.9,18.4,24.1,21.4,15.8
341,24.9,18.4,24.1,21.4,15.8
342,25.0,18.7,24.3,21.5,15.9
343,25.0,18.6,24.3,21.5,15.9
344,24.8,18.2,24.1,21.3,15.7
345,24.5,24.4,23.9,10.3,9.4
346,24.0,22.2,23.4,9.8,9.0
347,23.1,15.5,22.3,8.3,8.0
348,22.4,9.2,21.5,7.2,7.4
349,21.8,4.8,13.3,11.7,10.0
350,21.7,8.9,13.6,6.7,7.0
351,22.2,15.4,14.0,7.7,7.5
352,22.4,17.0,14.1,8.0,7.6
353,22.4,17.5,14.1,8.1,7.6
354,22.4,17.8,14.1,18.9,13.9
355,22.4,20.2,14.1,18.9,13.9
356,22.5,20.7,2.7,19.1,14.0
357,22.6,21.0,2.8,19.2,14.1
358,22.8,21.7,3.0,19.4,14.2
359,22.9,22.1,3.1,19.5,14.3
360,23.0,22.4,22.4,19.6,14.4
361,23.2,14.4,22.5,19.6,14.4
362,23.1,14.2,22.4,19.5,14.3
363,23.1,14.1,22.3,19.5,14.3
364,23.1,14.1,22.3,19.5,14.3
365,22.8,13.5,22.1,19.2,14.1
366,22.7,13.2,21.9,19.0,14.0
367,22.7,13.3,22.0,19.1,14.0
368,22.7,13.3,22.0,19.1,14.0
369,22.6,18.5,22.0,8.3,7.8
370,22.7,18.6,22.0,8.4,7.8
371,22.6,17.7,22.0,8.2,7.7
372,22.3,15.8,21.7,7.8,7.4
373,22.3,16.4,14.1,13.3,10.6
374,22.2,15.9,13.9,7.7,7.4
375,22.4,16.6,14.1,7.9,7.5
376,22.3,16.9,14.0,7.9,7.5
377,22.4,17.6,14.1,8.0,7.6
378,22.4,17.7,14.0,18.9,13.8
379,22.3,19.9,14.0,18.8,13.8
380,22.3,19.9,2.5,18.8,13.8
381,22.3,19.9,2.5,18.8,13.8
382,22.4,20.1,2.5,18.9,13.8
383,22.3,19.9,2.5,18.8,13.8
384,22.3,19.9,21.6,18.8,13.8
385,22.6,12.9,21.8,18.9,13.8
386,22.5,12.8,21.7,18.8,13.8
387,22.6,12.9,21.8,18.9,13.8
388,22.7,13.2,21.9,19.0,14.0
389,22.8,13.3,22.0,19.1,14.0
390,23.1,14.0,22.3,19.4,14.2
391,23.2,14.3,22.4,19.6,14.3
392,23.2,14.3,22.4,19.6,14.3
393,23.1,19.8,22.4,8.7,8.1
394,23.2,20.0,22.6,8.9,8.2
395,22.9,18.5,22.3,8.5,7.9
396,22.5,16.8,21.9,8.0,7.6
397,22.0,14.3,13.7,12.8,10.3
398,21.9,14.4,13.7,7.4,7.1
399,22.0,15.2,13.7,7.5,7.2
400,16.6,23.1,13.7,7.6,7.2
401,16.8,23.9,13.8,7.8,7.3
402,16.8,24.1,13.8,18.6,13.6
403,16.8,24.1,13.8,18.6,13.6
404,8.9,20.0,2.5,18.8,13.8
405,9.4,21.9,3.0,19.4,14.2
406,8.8,19.7,2.4,18.7,13.7
407,8.7,19.3,2.3,18.6,13.6
408,16.8,24.1,21.4,18.6,13.6
409,22.1,11.7,21.3,18.4,13.4
410,21.9,11.3,21.1,18.2,13.3
411,21.9,11.2,21.0,18.1,13.2
412,21.7,10.8,20.9,18.0,13.1
413,21.6,10.6,20.8,17.9,13.0
414,21.6,10.6,20.8,17.9,13.0
415,21.7,10.7,20.8,17.9,13.0
416,21.6,10.6,20.8,17.9,13.0
417,21.4,14.6,20.7,7.0,6.7
418,21.4,14.4,20.7,6.9,6.7
419,21.5,14.3,20.8,7.0,6.7
420,21.4,13.3,20.7,6.8,6.6
421,20.9,9.8,12.7,11.5,9.3
422,20.5,2.4,12.2,5.0,5.7
423,20.6,6.2,12.4,5.5,5.9
424,21.7,14.6,13.3,7.1,6.8
425,22.1,16.5,13.7,7.6,7.2
426,22.1,16.5,13.6,18.4,13.4
427,21.9,18.4,13.5,18.3,13.3
428,21.8,18.0,1.9,18.2,13.2
429,21.9,18.2,2.0,18.2,13.3
430,21.9,18.2,2.0,18.2,13.3
431,21.9,18.4,2.0,18.3,13.3
432,22.0,18.5,21.2,18.3,13.4
433,22.2,11.8,21.3,18.4,13.4
434,22.3,12.0,21.4,18.5,13.5
435,22.3,12.1,21.4,18.5,13.5
436,22.4,12.2,21.5,18.6,13.5
437,22.3,12.1,21.4,18.5,13.5
438,22.4,12.2,21.5,18.6,13.5
439,22.4,12.2,21.5,18.6,13.6
440,22.3,12.1,21.5,18.5,13.5
441,22.0,16.4,21.3,7.6,7.1
442,21.8,15.5,21.0,7.3,6.9
443,21.5,14.1,20.8,6.9,6.7
444,21.3,13.0,20.6,6.7,6.5
445,21.2,12.6,12.8,12.0,9.5
446,21.1,12.4,12.7,6.4,6.3
447,21.1,12.6,12.8,6.5,6.4
448,15.9,20.1,13.0,6.8,6.5
449,16.2,21.2,13.1,7.0,6.7
450,16.3,22.0,13.3,18.1,13.1
451,16.5,22.7,13.4,18.2,13.3
452,8.4,18.3,2.0,18.3,13.3
453,8.4,18.1,1.9,18.2,13.2
454,8.4,18.3,2.0,18.3,13.3
455,8.4,18.1,1.9,18.2,13.2
456,16.4,17.8,21.0,18.1,13.2
457,22.0,11.2,21.1,18.1,13.2
458,21.9,11.1,21.0,18.1,13.1
459,21.9,11.0,21.0,18.0,13.1
460,21.8,10.8,20.9,17.9,13.0
461,21.8,10.8,20.9,17.9,13.0
462,21.7,10.7,20.8,17.9,13.0
463,21.7,10.7,20.8,17.9,13.0
464,21.7,10.6,20.8,17.8,13.0
465,21.5,14.7,20.7,17.8,12.9
466,21.3,13.8,20.5,17.6,12.7
467,21.0,12.4,20.2,17.2,12.5
468,20.7,11.5,20.0,16.9,12.3
469,20.4,9.9,12.0,16.5,12.0
470,20.2,9.5,11.8,16.3,11.8
471,20.1,9.5,11.8,16.3,11.8
472,14.8,15.3,11.8,16.4,11.9
473,14.9,15.9,11.9,16.6,12.0
474,15.0,16.3,11.9,16.6,12.0
475,15.1,16.7,12.0,16.7,12.1
476,7.1,13.4,0.6,16.8,12.1
477,7.0,13.2,0.5,16.7,12.1
478,7.0,13.2,0.5,16.7,12.1
479,7.0,13.1,0.5,16.7,12.0
480,15.0,16.5,19.6,16.6,12.0
481,20.7,8.2,19.7,16.7,12.1
482,20.6,8.0,19.7,16.7,12.0
483,20.5,7.8,19.6,16.6,11.9
484,20.5,7.7,19.5,16.5,11.9
485,20.4,7.5,19.4,16.4,11.8
486,20.3,7.4,19.4,16.4,11.8
487,20.3,7.2,19.3,16.3,11.7
488,20.3,7.2,19.3,16.3,11.7
489,20.1,10.1,19.2,16.2,11.7
490,19.9,9.6,19.1,16.1,11.6
491,19.7,8.4,18.9,15.8,11.3
492,19.5,7.8,18.7,15.6,11.2
493,19.2,6.5,10.8,15.2,10.9
494,19.0,6.0,10.6,15.1,10.8
495,19.0,5.7,10.5,15.0,10.7
496,13.6,9.8,10.5,15.0,10.7
497,13.6,10.1,10.5,15.1,10.8
498,13.6,10.3,10.5,15.1,10.8
499,13.6,10.3,10.5,15.1,10.8
500,5.5,7.8,-1.1,15.0,10.7
501,5.4,7.6,-1.1,15.0,10.7
502,5.4,7.6,-1.1,15.0,10.7
503,5.4,7.6,-1.1,15.0,10.6
504,13.5,9.6,17.9,14.9,10.6
505,19.0,4.1,18.0,14.9,10.6
506,19.0,4.1,18.0,14.9,10.6
507,19.0,4.0,17.9,14.8,10.5
508,19.0,4.0,17.9,14.8,10.5
509,19.0,3.9,17.9,14.8,10.5
510,19.0,3.9,17.9,14.8,10.5
511,18.9,3.8,17.9,14.7,10.5
512,18.9,3.7,17.8,14.7,10.4
513,18.6,5.3,17.6,3.7,4.1
514,18.5,4.9,17.5,3.6,4.0
515,18.3,4.3,17.4,3.4,3.8
516,18.0,2.7,17.1,3.0,3.6
517,18.0,2.8,9.5,8.5,6.7
518,17.9,2.1,9.3,2.8,3.4
519,17.9,2.7,9.4,3.0,3.5
520,17.9,2.6,9.3,2.9,3.4
521,18.1,3.7,9.5,3.2,3.6
522,18.2,4.2,9.6,14.1,10.0
523,18.4,5.5,9.7,14.3,10.1
524,18.3,5.3,-1.8,14.2,10.1
525,18.4,5.5,-1.8,14.3,10.1
526,18.4,5.7,-1.7,14.3,10.1
527,18.5,5.8,-1.7,14.4,10.2
528,18.4,5.5,17.4,14.3,10.1
529,18.5,2.8,17.4,14.2,10.1
530,18.1,1.9,17.0,13.8,9.7
531,18.1,1.8,17.0,13.8,9.7
532,17.9,1.3,16.8,13.6,9.5
533,17.8,1.1,16.7,13.5,9.5
534,17.7,0.9,16.6,13.4,9.4
535,17.7,0.9,16.6,13.4,9.4
536,17.4,0.1,16.3,13.1,9.1
537,17.3,1.4,16.3,2.3,3.0
538,16.7,0.0,15.8,1.6,2.4
539,16.2,0.0,15.3,1.0,2.0
540,15.7,0.0,14.8,0.4,1.5
541,15.5,0.0,6.9,5.8,4.7
542,15.5,0.0,6.9,0.4,1.6
543,15.7,0.0,7.0,0.6,1.7
544,16.0,0.0,7.3,1.1,2.0
545,16.1,0.0,7.4,1.2,2.1
546,16.2,0.0,7.4,12.3,8.6
547,16.3,0.0,7.5,12.4,8.6
548,16.3,0.0,-4.2,12.4,8.6
549,16.4,0.0,-4.1,12.4,8.6
550,16.6,0.0,-3.9,12.6,8.8
551,16.8,0.0,-3.7,12.8,8.9
552,16.8,0.0,15.8,12.7,8.9
553,17.1,0.0,16.0,12.8,8.9
554,17.0,0.0,15.9,12.8,8.9
555,17.2,0.0,16.1,12.9,9.0
556,17.3,0.0,16.2,13.0,9.1
557,17.3,0.0,16.1,13.0,9.0
558,17.4,0.0,16.2,13.1,9.1
559,17.6,0.0,16.4,13.3,9.3
560,18.0,0.0,16.9,13.7,9.6
561,18.0,0.0,16.9,3.0,3.4
562,18.2,3.8,17.1,3.1,3.5
563,18.1,3.3,17.1,3.0,3.4
564,18.1,3.0,17.0,2.9,3.4
565,18.1,3.0,9.4,8.4,6.5
566,18.0,2.6,9.4,2.9,3.3
567,18.1,2.9,9.4,3.0,3.4
568,13.2,7.9,9.9,3.5,3.8
569,13.4,9.0,10.1,3.7,4.0
570,13.5,9.5,10.2,14.7,10.3
571,13.5,9.3,10.1,14.7,10.3
572,5.3,6.9,-1.4,14.6,10.3
573,5.3,6.8,-1.5,14.6,10.2
574,5.2,6.6,-1.5,14.5,10.2
575,5.3,6.8,-1.5,14.6,10.2
576,13.3,8.5,17.6,14.5,10.2
577,18.9,3.4,17.7,14.5,10.2
578,18.7,3.1,17.5,14.3,10.1
579,18.7,3.0,17.5,14.3,10.0
580,18.7,3.0,17.5,14.3,10.0
581,18.5,2.7,17.4,14.2,9.9
582,18.5,2.6,17.3,14.1,9.9
583,18.3,2.2,17.2,14.0,9.8
584,18.2,1.9,17.0,13.8,9.7
585,18.0,3.2,16.9,2.9,3.3
586,17.8,2.4,16.7,2.7,3.2
587,17.5,1.5,16.4,2.4,2.9
588,17.3,0.9,16.3,2.2,2.8
589,17.3,0.6,8.6,7.6,5.9
590,17.3,0.6,8.6,2.1,2.7
591,17.2,0.5,8.5,2.1,2.7
592,17.3,0.9,8.6,2.2,2.8
593,17.5,1.5,8.7,2.3,2.9
594,17.6,2.0,8.9,13.3,9.3
595,17.5,2.3,8.8,13.3,9.2
596,17.6,2.5,-2.7,13.3,9.3
597,17.5,2.3,-2.7,13.3,9.2
598,17.4,2.0,-2.8,13.1,9.1
599,17.5,2.3,-2.7,13.2,9.2
600,17.5,2.2,16.4,13.2,9.2
601,17.6,0.6,16.5,13.2,9.2
602,17.6,0.6,16.5,13.2,9.2
603,17.6,0.4,16.4,13.1,9.1
604,17.5,0.1,16.3,13.0,9.0
605,17.4,0.0,16.2,12.9,9.0
606,17.4,0.0,16.2,13.0,9.0
607,17.7,0.6,16.5,13.3,9.2
608,17.8,0.9,16.6,13.4,9.3
609,17.6,2.1,16.5,2.5,3.0
610,17.3,0.8,16.3,2.2,2.8
611,16.8,0.0,15.8,1.5,2.3
612,15.9,0.0,14.9,0.3,1.5
613,15.7,0.0,7.0,5.6,4.5
614,15.0,0.0,6.3,-1.1,0.8
615,17.1,0.0,8.4,2.2,2.9
616,11.0,0.0,8.0,1.8,2.6
617,11.7,0.0,8.6,2.5,3.1
618,12.3,0.0,9.1,13.9,9.7
619,13.2,3.0,9.9,14.5,10.2
620,5.6,7.7,-1.2,14.8,10.4
621,5.6,7.7,-1.2,14.8,10.4
622,5.9,8.7,-0.9,15.1,10.6
623,6.3,10.3,-0.5,15.6,11.0
624,14.3,10.1,18.6,15.5,11.0
625,20.4,6.9,19.2,16.0,11.3
626,20.4,7.0,19.2,16.1,11.4
627,20.4,7.0,19.2,16.1,11.4
628,20.6,7.5,19.4,16.3,11.6
629,20.9,8.2,19.7,16.6,11.8
